"","iso_o","iso_d","dist"
"6366","SVK","CYP",42247.2257155726
"6367","SVK","CZE",14830.3646098782
"6368","SVK","Delaware",59672.2647970375
"6369","SVK","DEU",28973.5099850769
"6370","SVK","DNK",29196.0305592791
"6371","SVK","ESP",43507.057174991
"6372","SVK","EST",28716.460167933
"6373","SVK","FIN",43826.9320888364
"6374","SVK","Florida",70554.0176386126
"6375","SVK","FRA",26711.7907733363
"6376","SVK","GBR",28736.9243972015
"6377","SVK","Georgia",67959.0251206298
"6378","SVK","GRC",26570.9691808244
"6379","SVK","Hawaii",102595.340405531
"6380","SVK","HUN",7615.36856698824
"6381","SVK","Idaho",73457.662106731
"6382","SVK","IDN",519006.800369085
"6383","SVK","Illinois",64773.7651376962
"6384","SVK","IND",285618.046680353
"6385","SVK","Indiana",64571.1202700267
"6386","SVK","Iowa",66488.1427655641
"6387","SVK","IRL",56862.2645043606
"6388","SVK","ITA",15869.6331534323
"6389","SVK","JPN",104366.818513005
"6390","SVK","Kansas",70564.6839115705
"6391","SVK","Kentucky",65629.2148825811
"6392","SVK","KOR",102651.308982664
"6393","SVK","Louisiana",73767.7038274879
"6394","SVK","LTU",24855.8111864317
"6395","SVK","Maine",53532.0058395371
"6396","SVK","Maryland",60433.7746519534
"6397","SVK","Massachusetts",55642.9116048598
"6398","SVK","MEX",148464.153343004
"6399","SVK","Michigan",61779.237288642
"6400","SVK","Minnesota",64462.7616340718
"6401","SVK","Mississippi",71450.4484100365
"6402","SVK","Missouri",68601.5651445891
"6403","SVK","Montana",70052.7653884823
"6404","SVK","Nebraska",68976.6553526053
"6405","SVK","Nevada",79362.2583190531
"6406","SVK","NewHampshire",55171.8933194519
"6407","SVK","NewJersey",58381.1544144384
"6408","SVK","NewMexico",77766.3390716345
"6409","SVK","NewYork",57780.8201066383
"6410","SVK","NLD",42173.1751174344
"6411","SVK","NorthCarolina",64241.5971432115
"6412","SVK","NorthDakota",65326.6958708968
"6413","SVK","Ohio",62607.5252130635
"6414","SVK","Oklahoma",72801.382817164
"6415","SVK","Oregon",75254.2572030795
"6416","SVK","Pennsylvania",59688.4828604009
"6417","SVK","POL",22268.9920072957
"6418","SVK","PRT",51746.0535510847
"6419","SVK","RhodeIsland",56043.2272660728
"6420","SVK","ROU",36425.3818029605
"6421","SVK","RoW",135667.494774201
"6422","SVK","RUS",43069.419946333
"6423","SVK","SouthCarolina",65987.5706194839
"6424","SVK","SouthDakota",67541.6877105559
"6425","SVK","SVK",47362.6939755388
"6426","SVK","SVN",14746.0630330888
"6427","SVK","SWE",41365.9752366597
"6428","SVK","Tennessee",67532.961919756
"6429","SVK","Texas",76462.0105786418
"6430","SVK","TUR",24056.514616257
"6431","SVK","TWN",133185.281237712
"6432","SVK","Utah",75416.3387802927
"6433","SVK","Vermont",55305.3137433413
"6434","SVK","Virginia",61804.2493922072
"6435","SVK","Washington",72770.1323627086
"6436","SVK","WestVirginia",62681.3195032887
"6437","SVK","Wisconsin",63404.1574557511
"6438","SVK","Wyoming",71708.8983106462
"6439","SVN","Alabama",43955.7612164339
"6440","SVN","Alaska",42441.6009003914
"6441","SVN","Arizona",51880.8654211506
"6442","SVN","Arkansas",45068.7698318747
"6443","SVN","AUS",120175.940945463
"6444","SVN","AUT",4654.57003670947
"6445","SVN","BEL",12182.4578822981
"6446","SVN","BGR",17738.6228413636
"6447","SVN","BRA",102999.406947388
"6448","SVN","California",52535.5810085052
"6449","SVN","CAN",63532.9108043647
"6450","SVN","CHN",135244.135412639
"6451","SVN","Colorado",46909.907689043
"6452","SVN","Connecticut",35719.9078478942
"6453","SVN","CYP",27988.5439242012
"6454","SVN","CZE",14417.0620277516
"6455","SVN","Delaware",37487.9725888734
"6456","SVN","DEU",17563.566998291
"6457","SVN","DNK",21417.0050531316
"6458","SVN","ESP",22346.7837901467
"6459","SVN","EST",22918.6490888831
"6460","SVN","FIN",34174.3797852653
"6461","SVN","Florida",44280.9090546993
"6462","SVN","FRA",13470.4675356275
"6463","SVN","GBR",16962.647394767
"6464","SVN","Georgia",42795.5206576488
"6465","SVN","GRC",16177.891907981
"6466","SVN","Hawaii",66716.59565325
"6467","SVN","HUN",9664.93555031404
"6468","SVN","Idaho",47208.738384666
"6469","SVN","IDN",340642.815590639
"6470","SVN","Illinois",41042.9987415372
"6471","SVN","IND",190631.525883823
"6472","SVN","Indiana",40844.1770892626
"6473","SVN","Iowa",42246.768465081
"6474","SVN","IRL",34018.2809965313
"6475","SVN","ITA",5721.20088758234
"6476","SVN","JPN",69507.8822611319
"6477","SVN","Kansas",44842.1548960686
"6478","SVN","Kentucky",41441.2867651687
"6479","SVN","KOR",68600.1612406747
"6480","SVN","Louisiana",46607.4350687833
"6481","SVN","LTU",22677.0694252273
"6482","SVN","Maine",33613.5106869882
"6483","SVN","Maryland",37993.4893924199
"6484","SVN","Massachusetts",34923.5311945221
"6485","SVN","MEX",93997.9549538573
"6486","SVN","Michigan",39092.9421176531
"6487","SVN","Minnesota",41044.8582041226
"6488","SVN","Mississippi",45128.5488443447
"6489","SVN","Missouri",43496.5993570677
"6490","SVN","Montana",45000.5777445152
"6491","SVN","Nebraska",43906.874294524
"6492","SVN","Nevada",50886.0745036623
"6493","SVN","NewHampshire",34652.6720804062
"6494","SVN","NewJersey",36674.1090861571
"6495","SVN","NewMexico",49586.0186525528
"6496","SVN","NewYork",36323.9685112655
"6497","SVN","NLD",24974.4994223697
"6498","SVN","NorthCarolina",40387.3572669261
"6499","SVN","NorthDakota",41759.0887330634
"6500","SVN","Ohio",39531.1757631232
"6501","SVN","Oklahoma",46215.2058393645
"6502","SVN","Oregon",48525.1436456812
"6503","SVN","Pennsylvania",37556.7907170682
"6504","SVN","POL",24679.3626190626
"6505","SVN","PRT",28606.7202579821
"6506","SVN","RhodeIsland",35166.5749116724
"6507","SVN","ROU",31374.5554184122
"6508","SVN","RoW",85731.5189653361
"6509","SVN","RUS",33315.1190516692
"6510","SVN","SouthCarolina",41493.1757306374
"6511","SVN","SouthDakota",43087.1426890058
"6512","SVN","SVK",14746.0630330888
"6513","SVN","SVN",7254.16997518056
"6514","SVN","SWE",31197.0477089148
"6515","SVN","Tennessee",42630.3728891074
"6516","SVN","Texas",48466.4139411876
"6517","SVN","TUR",16700.2694752623
"6518","SVN","TWN",88641.8387904733
"6519","SVN","Utah",48322.2474326906
"6520","SVN","Vermont",34787.075615894
"6521","SVN","Virginia",38852.6126937128
"6522","SVN","Washington",46955.1261472464
"6523","SVN","WestVirginia",39493.9393979483
"6524","SVN","Wisconsin",40240.365751945
"6525","SVN","Wyoming",45890.9353923099
"6526","SWE","Alabama",32742.2457443115
"6527","SWE","Alaska",28436.0543011872
"6528","SWE","Arizona",37633.3449813225
"6529","SWE","Arkansas",33162.343321316
"6530","SWE","AUS",95399.6402414466
"6531","SWE","AUT",20991.3594982279
"6532","SWE","BEL",11445.0692795725
"6533","SWE","BGR",31607.3664853947
"6534","SWE","BRA",90332.2011545177
"6535","SWE","California",37742.5884270473
"6536","SWE","CAN",45618.6939125785
"6537","SWE","CHN",99493.3892783725
"6538","SWE","Colorado",33757.6224971906
"6539","SWE","Connecticut",26354.9967979762
"6540","SWE","CYP",33130.3669319004
"6541","SWE","CZE",26586.9794277951
"6542","SWE","Delaware",27794.265568049
"6543","SWE","DEU",17343.3114840332
"6544","SWE","DNK",2664.12640229249
"6545","SWE","ESP",29232.951511907
"6546","SWE","EST",5695.25094766303
"6547","SWE","FIN",7933.1890123131
"6548","SWE","Florida",33662.0276995306
"6549","SWE","FRA",17141.7049004823
"6550","SWE","GBR",12302.7487715597
"6551","SWE","Georgia",31968.119732821
"6552","SWE","GRC",26940.5090343531
"6553","SWE","Hawaii",47963.3207795758
"6554","SWE","HUN",26978.7789499822
"6555","SWE","Idaho",33373.9355355285
"6556","SWE","IDN",273141.540997365
"6557","SWE","Illinois",29805.1874877951
"6558","SWE","IND",156221.909991645
"6559","SWE","Indiana",29828.1184706812
"6560","SWE","Iowa",30494.5599354724
"6561","SWE","IRL",23742.1818460142
"6562","SWE","ITA",17310.3439289739
"6563","SWE","JPN",49867.2522431395
"6564","SWE","Kansas",32587.4167309826
"6565","SWE","Kentucky",30515.0895182129
"6566","SWE","KOR",49396.2340695275
"6567","SWE","Louisiana",34719.0575090759
"6568","SWE","LTU",10857.5552992744
"6569","SWE","Maine",24585.8026294284
"6570","SWE","Maryland",28139.4547234976
"6571","SWE","Massachusetts",25735.2736454335
"6572","SWE","MEX",70539.0748330581
"6573","SWE","Michigan",28350.0637016841
"6574","SWE","Minnesota",29314.7641793209
"6575","SWE","Mississippi",33535.9400556124
"6576","SWE","Missouri",31741.0334541248
"6577","SWE","Montana",31664.5769988524
"6578","SWE","Nebraska",31651.9665203769
"6579","SWE","Nevada",36505.9722829045
"6580","SWE","NewHampshire",25433.0102089701
"6581","SWE","NewJersey",27117.1342660765
"6582","SWE","NewMexico",36046.5750312695
"6583","SWE","NewYork",26743.6677260446
"6584","SWE","NLD",19566.8543067826
"6585","SWE","NorthCarolina",30151.6969705695
"6586","SWE","NorthDakota",29519.2805927685
"6587","SWE","Ohio",28940.2854802187
"6588","SWE","Oklahoma",33820.5812927249
"6589","SWE","Oregon",34135.6692183593
"6590","SWE","Pennsylvania",27679.5576259062
"6591","SWE","POL",20538.3493769156
"6592","SWE","PRT",30385.9752394721
"6593","SWE","RhodeIsland",25965.0051875268
"6594","SWE","ROU",50848.7272607317
"6595","SWE","RoW",86308.5265315706
"6596","SWE","RUS",19093.2713852592
"6597","SWE","SouthCarolina",31058.067769212
"6598","SWE","SouthDakota",30774.0554316652
"6599","SWE","SVK",41365.9752366597
"6600","SWE","SVN",31197.0477089148
"6601","SWE","SWE",13676.2831295489
"6602","SWE","Tennessee",31535.4322076385
"6603","SWE","Texas",35837.5052006406
"6604","SWE","TUR",21365.6943446544
"6605","SWE","TWN",66109.4395113689
"6606","SWE","Utah",34531.4199082404
"6607","SWE","Vermont",25397.5872366536
"6608","SWE","Virginia",28868.1622268886
"6609","SWE","Washington",32845.9351010623
"6610","SWE","WestVirginia",29144.5624514662
"6611","SWE","Wisconsin",28984.1241868601
"6612","SWE","Wyoming",32711.3224085882
"6613","Tennessee","Alabama",320.278128924785
"6614","Tennessee","Alaska",5100.33129349847
"6615","Tennessee","Arizona",2365.68415565914
"6616","Tennessee","Arkansas",446.53864044677
"6617","Tennessee","AUS",22172.513257787
"6618","Tennessee","AUT",33704.991548979
"6619","Tennessee","BEL",17515.0480857706
"6620","Tennessee","BGR",34818.0800098093
"6621","Tennessee","BRA",15327.2062188151
"6622","Tennessee","California",2941.71568880741
"6623","Tennessee","CAN",2393.42973051676
"6624","Tennessee","CHN",37388.0253189532
"6625","Tennessee","Colorado",1679.03970836194
"6626","Tennessee","Connecticut",1305.96097406862
"6627","Tennessee","CYP",26347.7693969206
"6628","Tennessee","CZE",50866.7586204071
"6629","Tennessee","Delaware",993.308662855604
"6630","Tennessee","DEU",37330.4146403713
"6631","Tennessee","DNK",26978.2213427685
"6632","Tennessee","ESP",20611.7848989216
"6633","Tennessee","EST",20723.1881492033
"6634","Tennessee","FIN",28580.7146733906
"6635","Tennessee","Florida",971.677133249857
"6636","Tennessee","FRA",19547.0415037335
"6637","Tennessee","GBR",15212.3660468036
"6638","Tennessee","Georgia",333.525816525997
"6639","Tennessee","GRC",24853.609769935
"6640","Tennessee","Hawaii",7018.26209224445
"6641","Tennessee","HUN",41135.5488027252
"6642","Tennessee","Idaho",2591.58942131406
"6643","Tennessee","IDN",97158.854864717
"6644","Tennessee","Illinois",637.735043427545
"6645","Tennessee","IND",76415.5331638255
"6646","Tennessee","Indiana",487.310160956156
"6647","Tennessee","Iowa",891.625364667976
"6648","Tennessee","IRL",23344.3840820646
"6649","Tennessee","ITA",18980.8598229614
"6650","Tennessee","JPN",15303.4258975635
"6651","Tennessee","Kansas",906.748181681249
"6652","Tennessee","Kentucky",270.81672498457
"6653","Tennessee","KOR",16758.3256735924
"6654","Tennessee","Louisiana",736.43414411456
"6655","Tennessee","LTU",28842.1887897471
"6656","Tennessee","Maine",1680.78422003824
"6657","Tennessee","Maryland",880.413471397336
"6658","Tennessee","Massachusetts",1455.44183447441
"6659","Tennessee","MEX",3734.10172849135
"6660","Tennessee","Michigan",816.797656131684
"6661","Tennessee","Minnesota",1212.3800997841
"6662","Tennessee","Mississippi",377.02021015852
"6663","Tennessee","Missouri",543.218684244413
"6664","Tennessee","Montana",2382.32491006924
"6665","Tennessee","Nebraska",1105.07836820132
"6666","Tennessee","Nevada",2639.42754531737
"6667","Tennessee","NewHampshire",1493.50411151071
"6668","Tennessee","NewJersey",1131.09769418608
"6669","Tennessee","NewMexico",1802.66540187394
"6670","Tennessee","NewYork",1184.8100408446
"6671","Tennessee","NLD",33532.3751402965
"6672","Tennessee","NorthCarolina",476.564622412474
"6673","Tennessee","NorthDakota",1676.32958004501
"6674","Tennessee","Ohio",586.489321279094
"6675","Tennessee","Oklahoma",890.922077185118
"6676","Tennessee","Oregon",3188.45136591576
"6677","Tennessee","Pennsylvania",926.885605316741
"6678","Tennessee","POL",50648.1781227714
"6679","Tennessee","PRT",17111.3504550032
"6680","Tennessee","RhodeIsland",1419.82803569353
"6681","Tennessee","ROU",63417.126080262
"6682","Tennessee","RoW",33509.8568572091
"6683","Tennessee","RUS",23671.586008285
"6684","Tennessee","SouthCarolina",447.255013243432
"6685","Tennessee","SouthDakota",1390.42041210714
"6686","Tennessee","SVK",67532.961919756
"6687","Tennessee","SVN",42630.3728891074
"6688","Tennessee","SWE",31535.4322076385
"6689","Tennessee","Tennessee",157.55568426845
"6690","Tennessee","Texas",1110.2339832516
"6691","Tennessee","TUR",19859.5354632558
"6692","Tennessee","TWN",22874.8748775154
"6693","Tennessee","Utah",2281.46185065606
"6694","Tennessee","Vermont",1459.30033625216
"6695","Tennessee","Virginia",688.013797232457
"6696","Tennessee","Washington",3148.4053816778
"6697","Tennessee","WestVirginia",526.263018756451
"6698","Tennessee","Wisconsin",913.574161018166
"6699","Tennessee","Wyoming",1915.38477027958
"6700","Texas","Alabama",1014.21171022706
"6701","Texas","Alaska",4969.09372169661
"6702","Texas","Arizona",1378.48689334998
"6703","Texas","Arkansas",604.55370167893
"6704","Texas","AUS",20521.6032002884
"6705","Texas","AUT",38268.8772977481
"6706","Texas","BEL",20217.11847804
"6707","Texas","BGR",39088.9986219607
"6708","Texas","BRA",16162.4457656911
"6709","Texas","California",2048.99253526661
"6710","Texas","CAN",4007.62521453081
"6711","Texas","CHN",37623.8376302852
"6712","Texas","Colorado",1153.61369570163
"6713","Texas","Connecticut",2475.64936812638
"6714","Texas","CYP",29220.2133092247
"6715","Texas","CZE",57873.5925217858
"6716","Texas","Delaware",2178.78947236474
"6717","Texas","DEU",42757.8921098687
"6718","Texas","DNK",30814.5134922812
"6719","Texas","ESP",23934.6908547473
"6720","Texas","EST",23297.1507568936
"6721","Texas","FIN",32141.6983238375
"6722","Texas","Florida",1527.07079572908
"6723","Texas","FRA",22597.7382166518
"6724","Texas","GBR",17722.6891201239
"6725","Texas","Georgia",1284.62972602477
"6726","Texas","GRC",27883.1522975661
"6727","Texas","Hawaii",6059.45301217876
"6728","Texas","HUN",46520.5001809415
"6729","Texas","Idaho",2105.74159832023
"6730","Texas","IDN",95989.2251349121
"6731","Texas","Illinois",1382.02907590951
"6732","Texas","IND",80514.4340731303
"6733","Texas","Indiana",1417.28136565043
"6734","Texas","Iowa",1273.61965167422
"6735","Texas","IRL",27416.2351260364
"6736","Texas","ITA",21650.1880652054
"6737","Texas","JPN",15005.1440229055
"6738","Texas","Kansas",821.222276220326
"6739","Texas","Kentucky",1326.48421011377
"6740","Texas","KOR",16657.2866058283
"6741","Texas","Louisiana",513.193723471675
"6742","Texas","LTU",32444.3831939651
"6743","Texas","Maine",2827.91626594467
"6744","Texas","Maryland",2069.60624887997
"6745","Texas","Massachusetts",2620.25397825814
"6746","Texas","MEX",1874.63864676134
"6747","Texas","Michigan",1754.47998261481
"6748","Texas","Minnesota",1605.95452774867
"6749","Texas","Mississippi",743.726457191501
"6750","Texas","Missouri",936.486340101474
"6751","Texas","Montana",2109.57852155721
"6752","Texas","Nebraska",1127.85098375919
"6753","Texas","Nevada",1815.15583909042
"6754","Texas","NewHampshire",2647.41171262809
"6755","Texas","NewJersey",2309.06136055886
"6756","Texas","NewMexico",849.716716424112
"6757","Texas","NewYork",2343.63413368044
"6758","Texas","NLD",38692.8446798036
"6759","Texas","NorthCarolina",1705.08326062822
"6760","Texas","NorthDakota",1827.43209338891
"6761","Texas","Ohio",1671.02086168932
"6762","Texas","Oklahoma",478.2113413885
"6763","Texas","Oregon",2653.50913399675
"6764","Texas","Pennsylvania",2100.49002774293
"6765","Texas","POL",57340.1260351022
"6766","Texas","PRT",20102.5394399586
"6767","Texas","RhodeIsland",2588.77832391888
"6768","Texas","ROU",71161.109568385
"6769","Texas","RoW",35556.3179753439
"6770","Texas","RUS",25916.3866161349
"6771","Texas","SouthCarolina",1558.77981413199
"6772","Texas","SouthDakota",1458.70134044746
"6773","Texas","SVK",76462.0105786418
"6774","Texas","SVN",48466.4139411876
"6775","Texas","SWE",35837.5052006406
"6776","Texas","Tennessee",1110.2339832516
"6777","Texas","Texas",237.199272619351
"6778","Texas","TUR",22098.9709366559
"6779","Texas","TWN",22692.5000989879
"6780","Texas","Utah",1659.7896504873
"6781","Texas","Vermont",2594.18304667244
"6782","Texas","Virginia",1930.91338378923
"6783","Texas","Washington",2727.19785933127
"6784","Texas","WestVirginia",1733.78362064576
"6785","Texas","Wisconsin",1595.9399854141
"6786","Texas","Wyoming",1539.80988427569
"6787","TUR","Alabama",20394.5468453988
"6788","TUR","Alaska",18327.6437821816
"6789","TUR","Arizona",23209.2120137664
"6790","TUR","Arkansas",20773.7331676717
"6791","TUR","AUS",42615.8368136047
"6792","TUR","AUT",13281.4816249729
"6793","TUR","BEL",12516.1165790748
"6794","TUR","BGR",4804.43510838151
"6795","TUR","BRA",44116.9504688595
"6796","TUR","California",23295.1975150443
"6797","TUR","CAN",29963.752821454
"6798","TUR","CHN",47026.5070147366
"6799","TUR","Colorado",21299.636078567
"6800","TUR","Connecticut",17177.313737971
"6801","TUR","CYP",3134.24325769803
"6802","TUR","CZE",23194.6443306584
"6803","TUR","Delaware",17873.442329269
"6804","TUR","DEU",22019.9868335676
"6805","TUR","DNK",17666.9597230838
"6806","TUR","ESP",16845.9278668071
"6807","TUR","EST",12457.4003433544
"6808","TUR","FIN",18502.0642541386
"6809","TUR","Florida",20557.2672152907
"6810","TUR","FRA",13803.2612005395
"6811","TUR","GBR",13876.8137170178
"6812","TUR","Georgia",19951.4203799477
"6813","TUR","GRC",3612.10633371078
"6814","TUR","Hawaii",27564.5636118955
"6815","TUR","HUN",13317.0312855292
"6816","TUR","Idaho",21175.5149946906
"6817","TUR","IDN",115008.701233251
"6818","TUR","Illinois",19172.8593773286
"6819","TUR","IND",57098.726283503
"6820","TUR","Indiana",19122.7995841448
"6821","TUR","Iowa",19592.4323625809
"6822","TUR","IRL",25025.5642700342
"6823","TUR","ITA",8220.78367973106
"6824","TUR","JPN",25579.5368321218
"6825","TUR","Kansas",20613.8741748368
"6826","TUR","Kentucky",19384.8142731811
"6827","TUR","KOR",24749.2729551946
"6828","TUR","Louisiana",21419.4226326922
"6829","TUR","LTU",13210.7811997927
"6830","TUR","Maine",16343.4258236291
"6831","TUR","Maryland",18067.6392515662
"6832","TUR","Massachusetts",16865.6582458473
"6833","TUR","MEX",42313.5463486125
"6834","TUR","Michigan",18423.1666803611
"6835","TUR","Minnesota",19071.7267363757
"6836","TUR","Mississippi",20840.0115760011
"6837","TUR","Missouri",20129.9664461214
"6838","TUR","Montana",20342.1210377079
"6839","TUR","Nebraska",20204.413947589
"6840","TUR","Nevada",22691.3100933235
"6841","TUR","NewHampshire",16752.632283265
"6842","TUR","NewJersey",17552.0728429354
"6843","TUR","NewMexico",22389.2774672023
"6844","TUR","NewYork",17406.1953700102
"6845","TUR","NLD",24437.316527112
"6846","TUR","NorthCarolina",19014.3789190582
"6847","TUR","NorthDakota",19248.2206774615
"6848","TUR","Ohio",18629.5772941432
"6849","TUR","Oklahoma",21179.1572873906
"6850","TUR","Oregon",21528.2519039549
"6851","TUR","Pennsylvania",17887.0240620836
"6852","TUR","POL",22090.2739212727
"6853","TUR","PRT",18562.5096136845
"6854","TUR","RhodeIsland",16963.6187986626
"6855","TUR","ROU",10730.0962122103
"6856","TUR","RoW",25472.6764976147
"6857","TUR","RUS",11462.155094987
"6858","TUR","SouthCarolina",19449.3678401958
"6859","TUR","SouthDakota",19825.0677387988
"6860","TUR","SVK",24056.514616257
"6861","TUR","SVN",16700.2694752623
"6862","TUR","SWE",21365.6943446544
"6863","TUR","Tennessee",19859.5354632558
"6864","TUR","Texas",22098.9709366559
"6865","TUR","TUR",1635.10287870901
"6866","TUR","TWN",31031.2650573914
"6867","TUR","Utah",21726.9347382558
"6868","TUR","Vermont",16792.7691996316
"6869","TUR","Virginia",18408.300224057
"6870","TUR","Washington",20899.2785491357
"6871","TUR","WestVirginia",18640.5922138884
"6872","TUR","Wisconsin",18824.1641770444
"6873","TUR","Wyoming",20824.4241823768
"6874","TWN","Alabama",23340.7955896776
"6875","TWN","Alaska",13709.7188336926
"6876","TWN","Arizona",20629.6126362225
"6877","TWN","Arkansas",22478.729878159
"6878","TWN","AUS",18214.6829545998
"6879","TWN","AUT",68829.1697200566
"6880","TWN","BEL",42813.0803838849
"6881","TWN","BGR",61822.3909317726
"6882","TWN","BRA",68265.8845077288
"6883","TWN","California",19451.3086653581
"6884","TWN","CAN",34326.8359431686
"6885","TWN","CHN",5553.42450293603
"6886","TWN","Colorado",20579.2053497688
"6887","TWN","Connecticut",22564.4521781492
"6888","TWN","CYP",39480.1561025121
"6889","TWN","CZE",106320.856280563
"6890","TWN","Delaware",22883.7000409897
"6891","TWN","DEU",84070.2283015652
"6892","TWN","DNK",59257.0574231681
"6893","TWN","ESP",55771.5452479036
"6894","TWN","EST",38620.102779982
"6895","TWN","FIN",53859.4155380241
"6896","TWN","Florida",24657.9855203701
"6897","TWN","FRA",48859.841865663
"6898","TWN","GBR",40653.6571691273
"6899","TWN","Georgia",23497.6781059357
"6900","TWN","GRC",44158.1396177456
"6901","TWN","Hawaii",14749.1493129899
"6902","TWN","HUN",80037.1626991021
"6903","TWN","Idaho",18856.5701196664
"6904","TWN","IDN",38545.6441430237
"6905","TWN","Illinois",21768.4265424532
"6906","TWN","IND",44606.725883585
"6907","TWN","Indiana",22116.8546239054
"6908","TWN","Iowa",21298.449086538
"6909","TWN","IRL",67053.5077976552
"6910","TWN","ITA",41312.1685854083
"6911","TWN","JPN",4796.45120459695
"6912","TWN","Kansas",21580.5593898188
"6913","TWN","Kentucky",22601.8748741457
"6914","TWN","KOR",3941.81359209166
"6915","TWN","Louisiana",23328.2449266508
"6916","TWN","LTU",53101.7937610056
"6917","TWN","Maine",22088.8464791655
"6918","TWN","Maryland",22855.3528576254
"6919","TWN","Massachusetts",22464.3950521914
"6920","TWN","MEX",41342.0793019548
"6921","TWN","Michigan",21748.4746609884
"6922","TWN","Minnesota",20700.1206770374
"6923","TWN","Mississippi",23179.4150618512
"6924","TWN","Missouri",21962.2887738695
"6925","TWN","Montana",18893.6888871577
"6926","TWN","Nebraska",21061.8080410527
"6927","TWN","Nevada",19622.467203247
"6928","TWN","NewHampshire",22280.129849975
"6929","TWN","NewJersey",22713.3853727181
"6930","TWN","NewMexico",21144.4651726041
"6931","TWN","NewYork",22490.6369298212
"6932","TWN","NLD",81636.8298859343
"6933","TWN","NorthCarolina",23375.2772428391
"6934","TWN","NorthDakota",19886.5294917588
"6935","TWN","Ohio",22275.3292827364
"6936","TWN","Oklahoma",22013.7007964484
"6937","TWN","Oregon",17964.7875714758
"6938","TWN","Pennsylvania",22585.9288203579
"6939","TWN","POL",99986.5984017641
"6940","TWN","PRT",52245.2743663808
"6941","TWN","RhodeIsland",22563.088578663
"6942","TWN","ROU",111565.541685784
"6943","TWN","RoW",37486.9210015852
"6944","TWN","RUS",29635.3546707359
"6945","TWN","SouthCarolina",23574.0446098012
"6946","TWN","SouthDakota",20458.7480958991
"6947","TWN","SVK",133185.281237712
"6948","TWN","SVN",88641.8387904733
"6949","TWN","SWE",66109.4395113689
"6950","TWN","Tennessee",22874.8748775154
"6951","TWN","Texas",22692.5000989879
"6952","TWN","TUR",31031.2650573914
"6953","TWN","TWN",120.951107409702
"6954","TWN","Utah",19711.9518683639
"6955","TWN","Vermont",22062.5770110364
"6956","TWN","Virginia",23054.4709907876
"6957","TWN","Washington",17775.6616478544
"6958","TWN","WestVirginia",22713.674353185
"6959","TWN","Wisconsin",21298.2826261624
"6960","TWN","Wyoming",19896.3221227733
"6961","Utah","Alabama",2387.44816795174
"6962","Utah","Alaska",3362.60657682135
"6963","Utah","Arizona",756.000444152361
"6964","Utah","Arkansas",1790.56951244394
"6965","Utah","AUS",19261.7631919722
"6966","Utah","AUT",37903.4259802607
"6967","Utah","BEL",20217.0964196107
"6968","Utah","BGR",38675.0355842217
"6969","Utah","BRA",19648.9682382833
"6970","Utah","California",863.322606500668
"6971","Utah","CAN",3603.82914570061
"6972","Utah","CHN",32667.9242093501
"6973","Utah","Colorado",587.70352421389
"6974","Utah","Connecticut",3265.55880318443
"6975","Utah","CYP",28866.3714895533
"6976","Utah","CZE",57173.4968688032
"6977","Utah","Delaware",3096.78063038423
"6978","Utah","DEU",42364.509546325
"6979","Utah","DNK",30063.3308912757
"6980","Utah","ESP",24927.318394113
"6981","Utah","EST",22164.1850977454
"6982","Utah","FIN",30490.0804067051
"6983","Utah","Florida",3090.3530447776
"6984","Utah","FRA",22874.6074947304
"6985","Utah","GBR",17762.3711659027
"6986","Utah","Georgia",2605.75397495591
"6987","Utah","GRC",27844.3522207353
"6988","Utah","Hawaii",4804.59317391511
"6989","Utah","HUN",45921.3638304337
"6990","Utah","Idaho",424.291796447442
"6991","Utah","IDN",86016.5803166525
"6992","Utah","Illinois",1992.37634805195
"6993","Utah","IND",74234.1458720617
"6994","Utah","Indiana",2180.43525764408
"6995","Utah","Iowa",1586.47151066892
"6996","Utah","IRL",27615.1631500526
"6997","Utah","ITA",21842.7400402177
"6998","Utah","JPN",12659.0109282486
"6999","Utah","Kansas",1334.61631289814
"7000","Utah","Kentucky",2315.68458467733
"7001","Utah","KOR",14213.3465722131
"7002","Utah","Louisiana",2129.56639587589
"7003","Utah","LTU",31240.8132396323
"7004","Utah","Maine",3462.08396503092
"7005","Utah","Maryland",2995.17323407536
"7006","Utah","Massachusetts",3369.41388541969
"7007","Utah","MEX",3810.16309779257
"7008","Utah","Michigan",2310.93290018428
"7009","Utah","Minnesota",1589.7060137675
"7010","Utah","Mississippi",2176.23721514885
"7011","Utah","Missouri",1702.44356160678
"7012","Utah","Montana",717.406637169726
"7013","Utah","Nebraska",1209.17131575926
"7014","Utah","Nevada",516.167088443415
"7015","Utah","NewHampshire",3341.90119202458
"7016","Utah","NewJersey",3160.22168660975
"7017","Utah","NewMexico",782.515893599499
"7018","Utah","NewYork",3117.57434559327
"7019","Utah","NLD",38539.6606220918
"7020","Utah","NorthCarolina",2867.41967859424
"7021","Utah","NorthDakota",1257.35079728408
"7022","Utah","Ohio",2462.91476287135
"7023","Utah","Oklahoma",1427.12660073094
"7024","Utah","Oregon",984.608082612448
"7025","Utah","Pennsylvania",2935.3983340199
"7026","Utah","POL",56000.9488710976
"7027","Utah","PRT",21256.5959672253
"7028","Utah","RhodeIsland",3368.39921906942
"7029","Utah","ROU",69938.1582301846
"7030","Utah","RoW",40075.5148315446
"7031","Utah","RUS",24097.8370985525
